ProductName,CompanyName,BrandName,PrimaryCategory,SubCategory,ChemicalName,InitialDateReported,DiscontinuedDate,ChemicalCreatedAt,Carcinogenesis ,Skin dangers(0-5)
CoverGirl Colorlicious Lip Lava Lip Gloss,The Procter & Gamble Company,CoverGirl,Makeup,Lip Gloss/Shine,Titanium dioxide,01-02-2015,10-02-2016,01-02-2015,1,1
CoverGirl Colorlicious Lip Lava Lip Gloss,The Procter & Gamble Company,CoverGirl,Makeup,Lip Gloss/Shine,Titanium dioxide,01-02-2015,10-02-2016,01-02-2015,1,1
CoverGirl Queen CC Cream,The Procter & Gamble Company,CoverGirl,Makeup,Foundations and Bases,Titanium dioxide,01-02-2015,10-02-2016,01-02-2015,1,1
CoverGirl Queen CC Cream,The Procter & Gamble Company,CoverGirl,Makeup,Foundations and Bases,Titanium dioxide,01-02-2015,10-02-2016,01-02-2015,1,1
CoverGirl Queen CC Cream,The Procter & Gamble Company,CoverGirl,Makeup,Foundations and Bases,Titanium dioxide,01-02-2015,10-02-2016,01-02-2015,1,1
CoverGirl Queen CC Cream,The Procter & Gamble Company,CoverGirl,Makeup,Foundations and Bases,Titanium dioxide,01-02-2015,10-02-2016,01-02-2015,1,1
CoverGirl Queen CC Cream,The Procter & Gamble Company,CoverGirl,Makeup,Foundations and Bases,Titanium dioxide,01-02-2015,10-02-2016,01-02-2015,1,1
NARS Sparkling Pressed Powder,Nars Cosmetics,NARS,Makeup,Face Powders,Titanium dioxide,01-02-2015,01-01-2010,01-02-2015,1,1
NARS Sparkling Pressed Powder,Nars Cosmetics,NARS,Makeup,Face Powders,Titanium dioxide,01-02-2015,01-01-2010,01-02-2015,1,1
NARS Sparkling Pressed Powder,Nars Cosmetics,NARS,Makeup,Face Powders,Titanium dioxide,01-02-2015,01-01-2010,01-02-2015,1,1
NARS Sparkling Loose Powder,Nars Cosmetics,NARS,Makeup,Face Powders,Titanium dioxide,01-02-2015,07-01-2008,01-02-2015,1,1
NARS Sparkling Loose Powder,Nars Cosmetics,NARS,Makeup,Face Powders,Titanium dioxide,01-02-2015,07-01-2008,01-02-2015,1,1
NARS Sparkling Loose Powder,Nars Cosmetics,NARS,Makeup,Face Powders,Titanium dioxide,01-02-2015,07-01-2008,01-02-2015,1,1
NARS Lip Treatment,Nars Cosmetics,NARS,Makeup,Lip Balm,Titanium dioxide,01-02-2015,07-01-2009,01-02-2015,1,1
NARS Lip Treatment,Nars Cosmetics,NARS,Sun-Related ,Sunscreen ,Titanium dioxide,01-02-2015,07-01-2009,01-02-2015,1,1
NARS Lip Treatment,Nars Cosmetics,NARS,Makeup,Lip Balm,Titanium dioxide,01-02-2015,07-01-2009,01-02-2015,1,1
NARS Lip Stain Gloss,Nars Cosmetics,NARS,Makeup,Lip Gloss/Shine,Titanium dioxide,01-02-2015,07-01-2008,01-02-2015,1,1
NARS Lip Stain Gloss,Nars Cosmetics,NARS,Makeup,Lip Gloss/Shine,Titanium dioxide,01-02-2015,07-01-2008,01-02-2015,1,1
NARS Lip Stain Gloss,Nars Cosmetics,NARS,Makeup,Lip Gloss/Shine,Titanium dioxide,01-02-2015,07-01-2008,01-02-2015,1,1
NARS Lip Stain Gloss,Nars Cosmetics,NARS,Makeup,Lip Gloss/Shine,Titanium dioxide,01-02-2015,07-01-2008,01-02-2015,1,1
NARS Lip Gloss/Lip Stain Gloss Duo,Nars Cosmetics,NARS,Makeup,Lip Gloss/Shine,Titanium dioxide,01-02-2015,07-01-2008,01-02-2015,1,1
NARS Lip Gloss/Lip Stain Gloss Duo,Nars Cosmetics,NARS,Makeup,Lip Gloss/Shine,Titanium dioxide,01-02-2015,07-01-2008,01-02-2015,1,1
NARS Lip Gloss/Lip Stain Gloss Duo,Nars Cosmetics,NARS,Makeup,Lip Gloss/Shine,Titanium dioxide,01-02-2015,07-01-2008,01-02-2015,1,1
NARS Lip Gloss/Lip Stain Gloss Duo,Nars Cosmetics,NARS,Makeup,Lip Gloss/Shine,Titanium dioxide,01-02-2015,07-01-2008,01-02-2015,1,1
NARS Lip Gloss/Lip Stain Gloss Duo,Nars Cosmetics,NARS,Makeup,Lip Gloss/Shine,Titanium dioxide,01-02-2015,07-01-2008,01-02-2015,1,1
NARS Lip Gloss/Lip Stain Gloss Duo,Nars Cosmetics,NARS,Makeup,Lip Gloss/Shine,Titanium dioxide,01-02-2015,07-01-2008,01-02-2015,1,1
CoverGirl Colorlicious Lipstick,The Procter & Gamble Company,CoverGirl,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,01-05-2015,10-02-2016,01-05-2015,1,1
CoverGirl Colorlicious Lipstick,The Procter & Gamble Company,CoverGirl,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,01-05-2015,10-02-2016,01-05-2015,1,1
CoverGirl Colorlicious Lipstick,The Procter & Gamble Company,CoverGirl,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,01-05-2015,10-02-2016,01-05-2015,1,1
CoverGirl Colorlicious Lipstick,The Procter & Gamble Company,CoverGirl,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,01-05-2015,10-02-2016,01-05-2015,1,1
CoverGirl Colorlicious Lipstick,The Procter & Gamble Company,CoverGirl,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,01-05-2015,10-02-2016,01-05-2015,1,1
CoverGirl Colorlicious Lipstick,The Procter & Gamble Company,CoverGirl,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,01-05-2015,10-02-2016,01-05-2015,1,1
CoverGirl Colorlicious Lipstick,The Procter & Gamble Company,CoverGirl,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,01-05-2015,10-02-2016,01-05-2015,1,1
CoverGirl Colorlicious Lipstick,The Procter & Gamble Company,CoverGirl,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,01-05-2015,10-02-2016,01-05-2015,1,1
CoverGirl Colorlicious Lipstick,The Procter & Gamble Company,CoverGirl,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,01-05-2015,10-02-2016,01-05-2015,1,1
CoverGirl Colorlicious Lipstick,The Procter & Gamble Company,CoverGirl,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,01-05-2015,10-02-2016,01-05-2015,1,1
CoverGirl Colorlicious Lipstick,The Procter & Gamble Company,CoverGirl,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,01-05-2015,10-02-2016,01-05-2015,1,1
CoverGirl Colorlicious Lipstick,The Procter & Gamble Company,CoverGirl,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,01-05-2015,10-02-2016,01-05-2015,1,1
CoverGirl Colorlicious Lipstick,The Procter & Gamble Company,CoverGirl,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,01-05-2015,10-02-2016,01-05-2015,1,1
CoverGirl Colorlicious Lipstick,The Procter & Gamble Company,CoverGirl,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,01-05-2015,10-02-2016,01-05-2015,1,1
CoverGirl Colorlicious Lipstick,The Procter & Gamble Company,CoverGirl,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,01-05-2015,10-02-2016,01-05-2015,1,1
CoverGirl Colorlicious Lipstick,The Procter & Gamble Company,CoverGirl,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,01-05-2015,10-02-2016,01-05-2015,1,1
CoverGirl Colorlicious Lipstick,The Procter & Gamble Company,CoverGirl,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,01-05-2015,10-02-2016,01-05-2015,1,1
CoverGirl Colorlicious Lipstick,The Procter & Gamble Company,CoverGirl,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,01-05-2015,10-02-2016,01-05-2015,1,1
CoverGirl Colorlicious Lipstick,The Procter & Gamble Company,CoverGirl,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,01-05-2015,10-02-2016,01-05-2015,1,1
CoverGirl Colorlicious Lipstick,The Procter & Gamble Company,CoverGirl,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,01-05-2015,10-02-2016,01-05-2015,1,1
CoverGirl Colorlicious Lipstick,The Procter & Gamble Company,CoverGirl,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,01-05-2015,10-02-2016,01-05-2015,1,1
CoverGirl Colorlicious Lipstick,The Procter & Gamble Company,CoverGirl,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,01-05-2015,10-02-2016,01-05-2015,1,1
CoverGirl Colorlicious Lipstick,The Procter & Gamble Company,CoverGirl,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,01-05-2015,10-02-2016,01-05-2015,1,1
CoverGirl Colorlicious Lipstick,The Procter & Gamble Company,CoverGirl,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,01-05-2015,10-02-2016,01-05-2015,1,1
CoverGirl Colorlicious Lipstick,The Procter & Gamble Company,CoverGirl,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,01-05-2015,10-02-2016,01-05-2015,1,1
CoverGirl Colorlicious Lipstick,The Procter & Gamble Company,CoverGirl,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,01-05-2015,10-02-2016,01-05-2015,1,1
CoverGirl Colorlicious Lipstick,The Procter & Gamble Company,CoverGirl,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,01-05-2015,10-02-2016,01-05-2015,1,1
CoverGirl Colorlicious Lipstick,The Procter & Gamble Company,CoverGirl,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,01-05-2015,10-02-2016,01-05-2015,1,1
CoverGirl Colorlicious Lipstick,The Procter & Gamble Company,CoverGirl,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,01-05-2015,10-02-2016,01-05-2015,1,1
CoverGirl Colorlicious Lipstick,The Procter & Gamble Company,CoverGirl,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,01-05-2015,10-02-2016,01-05-2015,1,1
CoverGirl Colorlicious Lipstick,The Procter & Gamble Company,CoverGirl,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,01-05-2015,10-02-2016,01-05-2015,1,1
CoverGirl Colorlicious Lipstick,The Procter & Gamble Company,CoverGirl,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,01-05-2015,10-02-2016,01-05-2015,1,1
CoverGirl Colorlicious Lipstick,The Procter & Gamble Company,CoverGirl,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,01-05-2015,10-02-2016,01-05-2015,1,1
CoverGirl Colorlicious Lipstick,The Procter & Gamble Company,CoverGirl,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,01-05-2015,10-02-2016,01-05-2015,1,1
NARS Cinematic Lipstick,Nars Cosmetics,NARS,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,01-05-2015,02-01-2014,01-05-2015,1,1
NARS Cinematic Lipstick,Nars Cosmetics,NARS,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,01-05-2015,02-01-2014,01-05-2015,1,1
NARS Cinematic Lipstick,Nars Cosmetics,NARS,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,01-05-2015,02-01-2014,01-05-2015,1,1
NARS Cinematic Lipstick,Nars Cosmetics,NARS,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,01-05-2015,02-01-2014,01-05-2015,1,1
Dolce & Gabbana Perfect Mono Cream Eye Colour,The Procter & Gamble Company,Dolce & Gabbana,Makeup,Eye Shadow,Titanium dioxide,01-06-2015,03/31/2017,01-06-2015,1,1
Dolce & Gabbana Perfect Mono Cream Eye Colour,The Procter & Gamble Company,Dolce & Gabbana,Makeup,Eye Shadow,Titanium dioxide,01-06-2015,03/31/2017,01-06-2015,1,1
Dolce & Gabbana Perfect Mono Cream Eye Colour,The Procter & Gamble Company,Dolce & Gabbana,Makeup,Eye Shadow,Titanium dioxide,01-06-2015,03/31/2017,01-06-2015,1,1
Dolce & Gabbana Perfect Mono Cream Eye Colour,The Procter & Gamble Company,Dolce & Gabbana,Makeup,Eye Shadow,Titanium dioxide,01-06-2015,03/31/2017,01-06-2015,1,1
Dolce & Gabbana Perfect Mono Cream Eye Colour,The Procter & Gamble Company,Dolce & Gabbana,Makeup,Eye Shadow,Titanium dioxide,01-06-2015,03/31/2017,01-06-2015,1,1
Dolce & Gabbana Perfect Mono Cream Eye Colour,The Procter & Gamble Company,Dolce & Gabbana,Makeup,Eye Shadow,Titanium dioxide,01-06-2015,03/31/2017,01-06-2015,1,1
Dolce & Gabbana Perfect Mono Cream Eye Colour,The Procter & Gamble Company,Dolce & Gabbana,Makeup,Eye Shadow,Titanium dioxide,01-06-2015,03/31/2017,01-06-2015,1,1
Dolce & Gabbana Perfect Mono Cream Eye Colour,The Procter & Gamble Company,Dolce & Gabbana,Makeup,Eye Shadow,Titanium dioxide,01-06-2015,03/31/2017,01-06-2015,1,1
Dolce & Gabbana Perfect Mono Cream Eye Colour,The Procter & Gamble Company,Dolce & Gabbana,Makeup,Eye Shadow,Titanium dioxide,01-06-2015,03/31/2017,01-06-2015,1,1
Dolce & Gabbana Perfect Mono Cream Eye Colour,The Procter & Gamble Company,Dolce & Gabbana,Makeup,Eye Shadow,Titanium dioxide,01-06-2015,03/31/2017,01-06-2015,1,1
Dolce & Gabbana Perfect Mono Cream Eye Colour,The Procter & Gamble Company,Dolce & Gabbana,Makeup,Eye Shadow,Titanium dioxide,01-06-2015,03/31/2017,01-06-2015,1,1
Dolce & Gabbana Perfect Mono Cream Eye Colour,The Procter & Gamble Company,Dolce & Gabbana,Makeup,Eye Shadow,Titanium dioxide,01-06-2015,03/31/2017,01-06-2015,1,1
Dolce & Gabbana Perfect Mono Cream Eye Colour,The Procter & Gamble Company,Dolce & Gabbana,Makeup,Eye Shadow,Titanium dioxide,01-06-2015,03/31/2017,01-06-2015,1,1
Dolce & Gabbana Perfect Mono Cream Eye Colour,The Procter & Gamble Company,Dolce & Gabbana,Makeup,Eye Shadow,Titanium dioxide,01-06-2015,03/31/2017,01-06-2015,1,1
Dolce & Gabbana Perfect Mono Cream Eye Colour,The Procter & Gamble Company,Dolce & Gabbana,Makeup,Eye Shadow,Titanium dioxide,01-06-2015,03/31/2017,05/14/2015,1,1
Dolce & Gabbana Perfect Mono Cream Eye Colour,The Procter & Gamble Company,Dolce & Gabbana,Makeup,Eye Shadow,Titanium dioxide,01-06-2015,03/31/2017,05/14/2015,1,1
CoverGirl Outlast Illumina All Day Lipcolor,The Procter & Gamble Company,CoverGirl,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,01-07-2015,10-02-2016,01-07-2015,1,1
CoverGirl Outlast Illumina All Day Lipcolor,The Procter & Gamble Company,CoverGirl,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,01-07-2015,10-02-2016,01-07-2015,1,1
CoverGirl Outlast Illumina All Day Lipcolor,The Procter & Gamble Company,CoverGirl,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,01-07-2015,10-02-2016,01-07-2015,1,1
CoverGirl Outlast Illumina All Day Lipcolor,The Procter & Gamble Company,CoverGirl,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,01-07-2015,10-02-2016,01-07-2015,1,1
CoverGirl Outlast Illumina All Day Lipcolor,The Procter & Gamble Company,CoverGirl,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,01-07-2015,10-02-2016,01-07-2015,1,1
CoverGirl Outlast Illumina All Day Lipcolor,The Procter & Gamble Company,CoverGirl,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,01-07-2015,10-02-2016,01-07-2015,1,1
CoverGirl Outlast Illumina All Day Lipcolor,The Procter & Gamble Company,CoverGirl,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,01-07-2015,10-02-2016,01-07-2015,1,1
CoverGirl + Olay The De-Puffer Eye Concealer,The Procter & Gamble Company,CoverGirl,Makeup,Foundations and Bases,Titanium dioxide,01/16/2015,10-02-2016,01/16/2015,1,1
CoverGirl + Olay The De-Puffer Eye Concealer,The Procter & Gamble Company,CoverGirl,Makeup,Foundations and Bases,Titanium dioxide,01/16/2015,10-02-2016,01/16/2015,1,1
CoverGirl + Olay The De-Puffer Eye Concealer,The Procter & Gamble Company,CoverGirl,Makeup,Foundations and Bases,Titanium dioxide,01/16/2015,10-02-2016,01/16/2015,1,1
CoverGirl + Olay The De-Puffer Eye Concealer,The Procter & Gamble Company,CoverGirl,Makeup,Foundations and Bases,Titanium dioxide,01/16/2015,10-02-2016,01/16/2015,1,1
CoverGirl + Olay The De-Puffer Eye Concealer,The Procter & Gamble Company,CoverGirl,Makeup,Foundations and Bases,Titanium dioxide,01/16/2015,10-02-2016,01/16/2015,1,1
CoverGirl + Olay The De-Puffer Eye Concealer,The Procter & Gamble Company,CoverGirl,Makeup,Foundations and Bases,Titanium dioxide,01/16/2015,10-02-2016,01/16/2015,1,1
CoverGirl Bombshell Pow-der Brow & Liner,The Procter & Gamble Company,CoverGirl,Makeup,Eyeliner/Eyebrow Pencils,Titanium dioxide,01/19/2015,10-02-2016,01/19/2015,1,1
Dolce & Gabbana Monica Voluptuous Lipstick,The Procter & Gamble Company,Dolce & Gabbana,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,01/19/2015,03/31/2017,01/19/2015,1,1
Dolce & Gabbana Monica Voluptuous Lipstick,The Procter & Gamble Company,Dolce & Gabbana,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,01/19/2015,03/31/2017,01/19/2015,1,1
Dolce & Gabbana Monica Voluptuous Lipstick,The Procter & Gamble Company,Dolce & Gabbana,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,01/19/2015,03/31/2017,01/19/2015,1,1
Dolce & Gabbana Monica Voluptuous Lipstick,The Procter & Gamble Company,Dolce & Gabbana,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,01/19/2015,03/31/2017,01/19/2015,1,1
Dolce & Gabbana Monica Voluptuous Lipstick,The Procter & Gamble Company,Dolce & Gabbana,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,01/19/2015,03/31/2017,01/19/2015,1,1
Dolce & Gabbana Monica Voluptuous Lipstick,The Procter & Gamble Company,Dolce & Gabbana,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,01/19/2015,03/31/2017,01/19/2015,1,1
Dolce & Gabbana Monica Voluptuous Lipstick,The Procter & Gamble Company,Dolce & Gabbana,Makeup,"Lip Color - Lipsticks, Liners, and Pencils",Titanium dioxide,01/19/2015,03/31/2017,01/19/2015,1,1
ROUGE G DE GUERLAIN Lï¿½EXTRAIT CREME DE ROUGE MATTE COLOUR EXCEPTIONAL HOLD,GUERLAIN,GUERLAIN,Makeup,Lip Gloss/Shine,Titanium dioxide,01/23/2015,07/30/2015,01/23/2015,1,1
ROUGE G DE GUERLAIN Lï¿½EXTRAIT CREME DE ROUGE MATTE COLOUR EXCEPTIONAL HOLD,GUERLAIN,GUERLAIN,Makeup,Lip Gloss/Shine,Titanium dioxide,01/23/2015,07/30/2015,01/23/2015,1,1
ROUGE G DE GUERLAIN Lï¿½EXTRAIT CREME DE ROUGE MATTE COLOUR EXCEPTIONAL HOLD,GUERLAIN,GUERLAIN,Makeup,Lip Gloss/Shine,Titanium dioxide,01/23/2015,07/30/2015,01/23/2015,1,1
ROUGE G DE GUERLAIN Lï¿½EXTRAIT CREME DE ROUGE MATTE COLOUR EXCEPTIONAL HOLD,GUERLAIN,GUERLAIN,Makeup,Lip Gloss/Shine,Titanium dioxide,01/23/2015,07/30/2015,01/23/2015,1,1
ROUGE G DE GUERLAIN Lï¿½EXTRAIT CREME DE ROUGE MATTE COLOUR EXCEPTIONAL HOLD,GUERLAIN,GUERLAIN,Makeup,Lip Gloss/Shine,Titanium dioxide,01/23/2015,07/30/2015,01/23/2015,1,1
ROUGE G DE GUERLAIN Lï¿½EXTRAIT CREME DE ROUGE MATTE COLOUR EXCEPTIONAL HOLD,GUERLAIN,GUERLAIN,Makeup,Lip Gloss/Shine,Titanium dioxide,01/23/2015,07/30/2015,01/23/2015,1,1
ROUGE G DE GUERLAIN Lï¿½EXTRAIT CREME DE ROUGE MATTE COLOUR EXCEPTIONAL HOLD,GUERLAIN,GUERLAIN,Makeup,Lip Gloss/Shine,Titanium dioxide,01/23/2015,07/30/2015,01/23/2015,1,1
"ECRIN 4 COULEURS LONG-LASTING EYESHADOWS, CAPTIVATING COLOURS",GUERLAIN,GUERLAIN,Makeup,Eye Shadow,Mica,01/27/2015,07-01-2016,01/27/2015,0,0
"ECRIN 4 COULEURS LONG-LASTING EYESHADOWS, CAPTIVATING COLOURS",GUERLAIN,GUERLAIN,Makeup,Eye Shadow,Titanium dioxide,01/27/2015,07-01-2016,01/27/2015,1,1
"ECRIN 4 COULEURS LONG-LASTING EYESHADOWS, CAPTIVATING COLOURS",GUERLAIN,GUERLAIN,Makeup,Eye Shadow,Mica,01/27/2015,07-01-2016,01/27/2015,0,0
"ECRIN 4 COULEURS LONG-LASTING EYESHADOWS, CAPTIVATING COLOURS",GUERLAIN,GUERLAIN,Makeup,Eye Shadow,Titanium dioxide,01/27/2015,07-01-2016,01/27/2015,1,1
"ECRIN 4 COULEURS LONG-LASTING EYESHADOWS, CAPTIVATING COLOURS",GUERLAIN,GUERLAIN,Makeup,Eye Shadow,Mica,01/27/2015,07-01-2016,01/27/2015,0,0
"ECRIN 4 COULEURS LONG-LASTING EYESHADOWS, CAPTIVATING COLOURS",GUERLAIN,GUERLAIN,Makeup,Eye Shadow,Titanium dioxide,01/27/2015,07-01-2016,01/27/2015,1,1
"ECRIN 4 COULEURS LONG-LASTING EYESHADOWS, CAPTIVATING COLOURS",GUERLAIN,GUERLAIN,Makeup,Eye Shadow,Mica,01/27/2015,07-01-2016,01/27/2015,0,0
"ECRIN 4 COULEURS LONG-LASTING EYESHADOWS, CAPTIVATING COLOURS",GUERLAIN,GUERLAIN,Makeup,Eye Shadow,Titanium dioxide,01/27/2015,07-01-2016,01/27/2015,1,1
"ECRIN 4 COULEURS LONG-LASTING EYESHADOWS, CAPTIVATING COLOURS",GUERLAIN,GUERLAIN,Makeup,Eye Shadow,Mica,01/27/2015,07-01-2016,01/27/2015,0,0
"ECRIN 4 COULEURS LONG-LASTING EYESHADOWS, CAPTIVATING COLOURS",GUERLAIN,GUERLAIN,Makeup,Eye Shadow,Titanium dioxide,01/27/2015,07-01-2016,01/27/2015,1,1
"ECRIN 4 COULEURS LONG-LASTING EYESHADOWS, CAPTIVATING COLOURS",GUERLAIN,GUERLAIN,Makeup,Eye Shadow,Mica,01/27/2015,07-01-2016,01/27/2015,0,0
"ECRIN 4 COULEURS LONG-LASTING EYESHADOWS, CAPTIVATING COLOURS",GUERLAIN,GUERLAIN,Makeup,Eye Shadow,Titanium dioxide,01/27/2015,07-01-2016,01/27/2015,1,1
"ECRIN 4 COULEURS LONG-LASTING EYESHADOWS, CAPTIVATING COLOURS",GUERLAIN,GUERLAIN,Makeup,Eye Shadow,Mica,01/27/2015,07-01-2016,01/27/2015,0,0
"ECRIN 4 COULEURS LONG-LASTING EYESHADOWS, CAPTIVATING COLOURS",GUERLAIN,GUERLAIN,Makeup,Eye Shadow,Titanium dioxide,01/27/2015,07-01-2016,01/27/2015,1,1
"ECRIN 4 COULEURS LONG-LASTING EYESHADOWS, CAPTIVATING COLOURS",GUERLAIN,GUERLAIN,Makeup,Eye Shadow,Mica,01/27/2015,07-01-2016,01/27/2015,0,0
"ECRIN 4 COULEURS LONG-LASTING EYESHADOWS, CAPTIVATING COLOURS",GUERLAIN,GUERLAIN,Makeup,Eye Shadow,Titanium dioxide,01/27/2015,07-01-2016,01/27/2015,1,1
"ECRIN 4 COULEURS LONG-LASTING EYESHADOWS, CAPTIVATING COLOURS",GUERLAIN,GUERLAIN,Makeup,Eye Shadow,Mica,01/27/2015,07-01-2016,01/27/2015,0,0
"ECRIN 4 COULEURS LONG-LASTING EYESHADOWS, CAPTIVATING COLOURS",GUERLAIN,GUERLAIN,Makeup,Eye Shadow,Titanium dioxide,01/27/2015,07-01-2016,01/27/2015,1,1
"ECRIN 4 COULEURS LONG-LASTING EYESHADOWS, CAPTIVATING COLOURS",GUERLAIN,GUERLAIN,Makeup,Eye Shadow,Mica,01/27/2015,07-01-2016,01/27/2015,0,0
"ECRIN 4 COULEURS LONG-LASTING EYESHADOWS, CAPTIVATING COLOURS",GUERLAIN,GUERLAIN,Makeup,Eye Shadow,Titanium dioxide,01/27/2015,07-01-2016,01/27/2015,1,1
"ECRIN 4 COULEURS LONG-LASTING EYESHADOWS, CAPTIVATING COLOURS",GUERLAIN,GUERLAIN,Makeup,Eye Shadow,Mica,01/27/2015,07-01-2016,01/27/2015,0,0
"ECRIN 4 COULEURS LONG-LASTING EYESHADOWS, CAPTIVATING COLOURS",GUERLAIN,GUERLAIN,Makeup,Eye Shadow,Titanium dioxide,01/27/2015,07-01-2016,01/27/2015,1,1
"ECRIN 4 COULEURS LONG-LASTING EYESHADOWS, CAPTIVATING COLOURS",GUERLAIN,GUERLAIN,Makeup,Eye Shadow,Mica,01/27/2015,07-01-2016,01/27/2015,0,0
"ECRIN 4 COULEURS LONG-LASTING EYESHADOWS, CAPTIVATING COLOURS",GUERLAIN,GUERLAIN,Makeup,Eye Shadow,Titanium dioxide,01/27/2015,07-01-2016,01/27/2015,1,1
"ECRIN 4 COULEURS LONG-LASTING EYESHADOWS, CAPTIVATING COLOURS",GUERLAIN,GUERLAIN,Makeup,Eye Shadow,Mica,01/27/2015,07-01-2016,01/27/2015,0,0
"ECRIN 4 COULEURS LONG-LASTING EYESHADOWS, CAPTIVATING COLOURS",GUERLAIN,GUERLAIN,Makeup,Eye Shadow,Titanium dioxide,01/27/2015,07-01-2016,01/27/2015,1,1
"ECRIN 4 COULEURS LONG-LASTING EYESHADOWS, CAPTIVATING COLOURS",GUERLAIN,GUERLAIN,Makeup,Eye Shadow,Mica,01/27/2015,07-01-2016,01/27/2015,0,0
"ECRIN 4 COULEURS LONG-LASTING EYESHADOWS, CAPTIVATING COLOURS",GUERLAIN,GUERLAIN,Makeup,Eye Shadow,Titanium dioxide,01/27/2015,07-01-2016,01/27/2015,1,1
"ECRIN 4 COULEURS LONG-LASTING EYESHADOWS, CAPTIVATING COLOURS",GUERLAIN,GUERLAIN,Makeup,Eye Shadow,Mica,01/27/2015,07-01-2016,01/27/2015,0,0
"ECRIN 4 COULEURS LONG-LASTING EYESHADOWS, CAPTIVATING COLOURS",GUERLAIN,GUERLAIN,Makeup,Eye Shadow,Titanium dioxide,01/27/2015,07-01-2016,01/27/2015,1,1
"ECRIN 4 COULEURS LONG-LASTING EYESHADOWS, CAPTIVATING COLOURS",GUERLAIN,GUERLAIN,Makeup,Eye Shadow,Mica,01/27/2015,07-01-2016,01/27/2015,0,0
"ECRIN 4 COULEURS LONG-LASTING EYESHADOWS, CAPTIVATING COLOURS",GUERLAIN,GUERLAIN,Makeup,Eye Shadow,Titanium dioxide,01/27/2015,07-01-2016,01/27/2015,1,1
